"","rcc","gcc","bcc","brt","night.filtered","max.filtered","doy","time","DATE_POSIX"
"56",0.424329616468426,0.411110372418782,0.164560011112791,264.198073729454,0.411110372418782,0.419362168443485,2016-05-26,2016-07-19,2016-05-26
"57",0.411602554327896,0.418772389853158,0.170123739758829,264.036607114106,0.418772389853158,0.423189300588929,2016-05-27,2016-07-19,2016-05-27
"58",0.406138107584811,0.423024070439132,0.170461118370567,265.676280129604,0.423024070439132,0.423189300588929,2016-05-28,2016-07-19,2016-05-28
"59",0.40276735940454,0.420555915680207,0.181099747412423,270.363677486924,0.420555915680207,0.42564264791517,2016-05-29,2016-07-19,2016-05-29
"60",0.398718903244822,0.424874851380598,0.176328589528527,268.952485735447,0.424874851380598,0.425803453109517,2016-05-30,2016-07-19,2016-05-30
"61",0.401599503713276,0.423408784674098,0.174991711612626,268.560777500571,0.423408784674098,0.425803453109517,2016-05-31,2016-07-19,2016-05-31
"62",0.402678115521896,0.418593689690525,0.178059633042397,275.900818994665,0.418593689690525,0.424317992379529,2016-06-01,2016-07-19,2016-06-01
"63",0.399618944013371,0.418165359775577,0.181059497486262,267.622578552798,0.418165359775577,0.422114879392604,2016-06-02,2016-07-19,2016-06-02
"64",0.38954420133074,0.42153861541498,0.187926685628551,276.409593937507,0.42153861541498,0.42194684075986,2016-06-03,2016-07-19,2016-06-03
"65",0.399292821676616,0.415988767275904,0.186350055538517,269.610748289097,0.415988767275904,0.422802448534872,2016-06-04,2016-07-19,2016-06-04
"66",0.380028387298198,0.420453670676847,0.199728608218951,274.74575436907,0.420453670676847,0.42202218855412,2016-06-05,2016-07-19,2016-06-05
"67",0.391900812981306,0.416638625522916,0.190985478414269,270.880234489167,0.416638625522916,0.42202218855412,2016-06-06,2016-07-19,2016-06-06
"68",0.394100400745502,0.415131605995313,0.192458146029384,271.857693351591,0.415131605995313,0.417092964606234,2016-06-07,2016-07-19,2016-06-07
"69",0.387035619058371,0.410856457756587,0.203114777629792,275.148136675964,0.410856457756587,0.415378511013117,2016-06-08,2016-07-19,2016-06-08
"70",0.385560310908689,0.409505059857644,0.203813238478547,281.034264062526,0.409505059857644,0.413311742061647,2016-06-09,2016-07-19,2016-06-09
"71",0.38629890157823,0.408359723252657,0.205341375169113,275.637124486882,0.408359723252657,0.416711838801881,2016-06-10,2016-07-19,2016-06-10
"72",0.382405552703847,0.414740619334525,0.203075420158951,277.078978319106,0.414740619334525,0.416711838801881,2016-06-11,2016-07-19,2016-06-11
"73",0.3866669865085,0.410894849854068,0.202304973426769,275.234194752362,0.410894849854068,0.416711838801881,2016-06-12,2016-07-19,2016-06-12
"74",0.384428653218247,0.406648345291947,0.2093947545091,279.267827049672,0.406648345291947,0.412224729667556,2016-06-13,2016-07-19,2016-06-13
"75",0.387627905113288,0.409863034034934,0.202268880133117,277.304765380493,0.409863034034934,0.41114116832678,2016-06-14,2016-07-19,2016-06-14
"76",0.391488914829852,0.407759170510212,0.200382139235832,282.691260018922,0.407759170510212,0.41005159659453,2016-06-15,2016-07-19,2016-06-15
"77",0.393408843008072,0.405148608351402,0.202378473796354,279.43909675975,0.405148608351402,0.408170746759802,2016-06-16,2016-07-19,2016-06-16
"78",0.389303704516654,0.404994020485406,0.206677768862111,279.346110733722,0.404994020485406,0.407482215762596,2016-06-17,2016-07-19,2016-06-17
